"owner_id","frequency","avg_mensal_income","avg_mensal_expenses","avg_transaction_count","owner_ager","account_age","min_balance","max_balance","gender","birth_year","name","region","no..of.inhabitants","ratio.of.urban.inhabitants","average.salary","unemploymant.rate..95","unemploymant.rate..96","no..of.enterpreneurs.per.1000.inhabitants","no..of.commited.crimes..95","no..of.commited.crimes..96","diffUnemploymant","avgUnemploymant","diffCrimes","avgCrimes","ratioCrimes","amount","duration","payments","status","type"
903,"monthly issuance",5576.94,2800,1.8,66,4,1100,26395.9,"Male",1934,"Tachov","west Bohemia",51313,59.2,8930,3.52,4.2,108,1328,1452,0.68,3.86,124,1390,0.0270886519985189,0,0,0,0,""
904,"monthly issuance",6057.25263157895,5812.42666666667,5,68,5,800,36688.8,"Male",1932,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
906,"monthly issuance",2420,500,1,22,5,300,46400,"Male",1978,"Znojmo","south Moravia",114200,43.7,8403,5.74,5.72,105,2157,2718,-0.0200000000000005,5.73,561,2437.5,0.0213441330998249,0,0,0,0,""
907,"monthly issuance",8669.31190476191,8074.72307692308,6,52,7,900,55305.4,"Male",1948,"Svitavy","east Bohemia",102609,52,8187,4.83,5.45,94,2123,2134,0.62,5.14,11,2128.5,0.0207437944039996,0,0,0,0,"classic"
909,"monthly issuance",4535.03902439024,3490.3641025641,5.90243902439024,25,7,300,51584.8,"Male",1975,"Cheb","west Bohemia",87419,85.5,8624,1.79,2.66,102,2879,3198,0.87,2.225,319,3038.5,0.0347578901611778,0,0,0,0,""
911,"monthly issuance",1899.7,1445.45454545455,1.5,61,6,300,37291.1,"Male",1939,"Hradec Kralove","east Bohemia",161854,76.3,9425,1.72,2.5,125,4085,3891,0.78,2.11,-194,3988,0.0246394899106602,0,0,0,0,""
912,"monthly issuance",5705.74666666667,5722.81818181818,3.8,80,5,900,27165.5,"Male",1920,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,0,0,0,0,""
913,"monthly issuance",12255.7086956522,12042.4666666667,5.17391304347826,62,5,600,47665.5,"Male",1938,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
914,"monthly issuance",6227.77291666666,6475.53023255814,4.8125,79,7,1100,37751.2,"Female",1921,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
916,"monthly issuance",20741.1777777778,19762.0571428571,3.88888888888889,42,4,500,68678.8,"Male",1958,"Beroun","central Bohemia",75232,41.7,8980,1.95,2.21,111,2824,2813,0.26,2.08,-11,2818.5,0.0374641110165887,0,0,0,0,""
917,"monthly issuance",19809.1772727273,20348.56,7.63636363636364,27,5,600,60564.3,"Female",1973,"Klatovy","west Bohemia",88757,61.7,8554,2.47,2.68,113,1822,2218,0.21,2.575,396,2020,0.0227587683224985,0,0,0,0,""
921,"monthly issuance",10347.075,5900,2.5,46,4,800,41265.4,"Female",1954,"Melnik","central Bohemia",94725,63.4,9920,2.26,2.87,130,4289,4846,0.61,2.565,557,4567.5,0.0482185273159145,0,0,0,0,""
922,"monthly issuance",20300.3416666667,20961.22,5.08333333333333,28,4,1100,71432.7,"Female",1972,"Domazlice","west Bohemia",58400,52.4,8620,1.1,1.25,100,1089,1117,0.15,1.175,28,1103,0.0188869863013699,0,0,0,0,""
924,"monthly issuance",25749.2166666667,24803.3574468085,7.5625,47,7,500,96066.3,"Male",1953,"Jicin","east Bohemia",77917,53.5,8390,2.28,2.89,132,2080,2122,0.61,2.585,42,2101,0.0269645905258159,0,0,0,0,""
925,"monthly issuance",14540.9953488372,14291.787804878,6.62790697674419,41,7,-2870.7,53523.7,"Male",1959,"Cesky Krumlov","south Bohemia",58796,51.9,9045,3.13,3.6,124,1845,1879,0.47,3.365,34,1862,0.0316688210082319,0,0,0,0,""
926,"monthly issuance",8635.1511627907,8397.52682926829,6.30232558139535,19,7,500,80747.7,"Male",1981,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
927,"monthly issuance",21390.796,20279.652173913,6.16,26,6,300,77629.3,"Male",1974,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
928,"monthly issuance",19696.95,15710.8285714286,4.375,49,4,700,74666.8,"Female",1951,"Zdar nad Sazavou","south Moravia",125832,48.3,8512,3.51,4.12,102,2247,2103,0.61,3.815,-144,2175,0.0172849513637231,0,0,0,0,""
931,"monthly issuance",15328.78,11900,2.6,32,4,300,58981.2,"Male",1968,"Jindrichuv Hradec","south Bohemia",93931,56.9,8427,1.12,1.54,107,1874,1913,0.42,1.33,39,1893.5,0.0201584141550713,0,0,0,0,""
932,"monthly issuance",21009.7777777778,21162.6285714286,4.11111111111111,53,4,600,65160.1,"Male",1947,"Beroun","central Bohemia",75232,41.7,8980,1.95,2.21,111,2824,2813,0.26,2.08,-11,2818.5,0.0374641110165887,0,0,0,0,""
933,"monthly issuance",3028.65652173913,3065.82222222222,4.34782608695652,22,5,700,22326.5,"Female",1978,"Decin","north Bohemia",133777,84.7,8705,5.75,7.61,116,4650,4859,1.86,6.68,209,4754.5,0.0355404890227767,0,0,0,0,""
938,"monthly issuance",24712.3333333333,24687.7032258064,7.96969696969697,56,6,1000,73101.7,"Female",1944,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,0,0,0,0,""
940,"monthly issuance",18436.8235294118,16824.7466666667,5.94117647058824,40,5,900,69503.2,"Male",1960,"Blansko","south Moravia",107911,50.9,8240,2.53,3.56,99,1850,1903,1.03,3.045,53,1876.5,0.0173893300960977,0,0,0,0,""
941,"monthly issuance",7939.71578947368,7997.73714285714,6,65,7,800,39664.9,"Male",1935,"Praha - vychod","central Bohemia",92084,46.7,10124,0.56,0.54,141,3810,4316,-0.02,0.55,506,4063,0.0441227574822988,0,0,0,0,""
942,"monthly issuance",4858.18571428571,2941.73333333333,2.42857142857143,69,4,900,29783,"Female",1931,"Pribram","central Bohemia",107870,58,8754,3.83,4.31,137,3804,3868,0.48,4.07,64,3836,0.0355613238157041,0,0,0,0,""
944,"monthly issuance",7312.87,7369,5.1,30,5,500,33555.4,"Male",1970,"Most","north Bohemia",119895,89.9,10446,7.34,9.4,90,4947,4743,2.06,8.37,-204,4845,0.0404103590641812,73056,48,1522,1,""
946,"monthly issuance",22859.0933333333,20108.6,4.26666666666667,49,7,-1069.7,96064,"Male",1951,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,208128,48,4336,-1,""
948,"monthly issuance",4585.65384615385,4827.35,3.46153846153846,76,5,700,26140,"Male",1924,"Semily","east Bohemia",75685,60.8,8208,1.89,2.26,155,1660,2123,0.37,2.075,463,1891.5,0.0249917420889212,0,0,0,0,""
950,"monthly issuance",3508.85208333333,3192.05454545455,6.8125,35,7,800,32246.8,"Female",1965,"Pardubice","east Bohemia",162580,72.8,9538,1.51,1.81,111,6079,5410,0.3,1.66,-669,5744.5,0.0353333743387871,0,0,0,0,""
953,"monthly issuance",7707.39583333333,6425.97142857143,5.08333333333333,63,5,900,51940.5,"Male",1937,"Klatovy","west Bohemia",88757,61.7,8554,2.47,2.68,113,1822,2218,0.21,2.575,396,2020,0.0227587683224985,0,0,0,0,""
955,"monthly issuance",26175.6,16800,2,30,4,900,52294,"Male",1970,"Hodonin","south Moravia",161954,48,8720,3.73,4.5,116,3729,3651,0.77,4.115,-78,3690,0.0227842473788854,0,0,0,0,""
956,"monthly issuance",4871.73333333333,3152.88,3.88888888888889,34,4,600,31054.2,"Male",1966,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
957,"monthly issuance",1926.12857142857,2221.42857142857,1.3,59,7,200,23400,"Female",1941,"Breclav","south Moravia",124605,46,8772,4.69,4.98,126,2854,3158,0.29,4.835,304,3006,0.0241242325749368,0,0,0,0,""
961,"monthly issuance",5267.412,4505.8,4.36,69,6,300,42637.8,"Female",1931,"Cesky Krumlov","south Bohemia",58796,51.9,9045,3.13,3.6,124,1845,1879,0.47,3.365,34,1862,0.0316688210082319,0,0,0,0,""
962,"monthly issuance",8746.6875,9454.65714285715,3.3125,34,5,500,77552.3,"Male",1966,"Prachatice","south Bohemia",51428,52.7,8402,3.13,3.98,120,999,1099,0.85,3.555,100,1049,0.0203974488605429,0,0,0,0,""
963,"monthly issuance",8862.8,6448.95,4.72727272727273,34,4,500,49548.2,"Female",1966,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,0,0,0,0,""
967,"weekly issuance",22014.947368421,21574.4117647059,5.15789473684211,21,5,800,69304.4,"Male",1979,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,0,0,0,0,"junior"
968,"monthly issuance",15015.2090909091,17391.8444444444,5.54545454545455,43,5,-3424.6,50124.8,"Male",1957,"Jesenik","north Moravia",42821,48.4,8173,7.01,7.01,124,1358,1358,0,7.01,0,1358,0.0317134116438196,215616,48,4492,-1,""
970,"monthly issuance",19789.3230769231,20838.4363636364,4.15384615384615,43,5,900,58299.9,"Male",1957,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,0,0,0,0,""
971,"monthly issuance",4886.6,4546,4.28571428571429,81,5,200,31080.8,"Female",1919,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,0,0,0,0,""
975,"monthly issuance",18501.06,14566.6666666667,2.6,41,4,1000,70928.7,"Female",1959,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
976,"monthly issuance",13817.36,12771.3285714286,4.875,45,7,1100,48277.9,"Female",1955,"Jindrichuv Hradec","south Bohemia",93931,56.9,8427,1.12,1.54,107,1874,1913,0.42,1.33,39,1893.5,0.0201584141550713,24312,12,2026,1,""
978,"monthly issuance",2918.78536585366,2796.12777777778,4.5609756097561,32,7,300,20723,"Female",1968,"Breclav","south Moravia",124605,46,8772,4.69,4.98,126,2854,3158,0.29,4.835,304,3006,0.0241242325749368,0,0,0,0,""
980,"monthly issuance",43327.8235294118,43036.2,6.5,39,7,200,134187.4,"Male",1961,"Usti nad Orlici","east Bohemia",139012,61.9,8363,2.52,3.49,108,2564,2799,0.97,3.005,235,2681.5,0.0192897016084942,48624,24,2026,1,""
981,"monthly issuance",21511.1333333333,21351.1454545455,4.83333333333333,40,6,200,69775.9,"Male",1960,"Kolin","central Bohemia",95616,51.4,9307,3.85,4.43,118,2616,3040,0.58,4.14,424,2828,0.029576639892905,538500,60,8975,1,""
984,"monthly issuance",20438.1428571429,20431.2421052632,4.28571428571429,51,5,600,68643.8,"Male",1949,"Strakonice","south Bohemia",70646,58.4,8547,2.65,3.64,120,1563,1542,0.99,3.145,-21,1552.5,0.0219757664977493,0,0,0,0,"classic"
986,"monthly issuance",13137.2285714286,11441.5833333333,5.21428571428571,45,5,200,54230.7,"Male",1955,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
987,"monthly issuance",5283.82,4319.71428571429,4.6,48,4,300,34555.9,"Male",1952,"Prostejov","south Moravia",110643,51.9,8441,3.45,4.48,115,1879,2252,1.03,3.965,373,2065.5,0.0186681489113636,0,0,0,0,""
991,"monthly issuance",9219.3,8822.42857142857,3.8,59,4,700,38595.3,"Male",1941,"Ceska Lipa","north Bohemia",105058,81,9272,2.8,3.22,118,4340,4505,0.42,3.01,165,4422.5,0.0420957947038779,0,0,0,0,""
994,"monthly issuance",3207.84545454545,2934.6,2.90909090909091,29,4,1000,19881.5,"Male",1971,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,0,0,0,0,""
999,"monthly issuance",17942.5489361702,17266.96,4.42553191489362,34,7,200,83639.4,"Female",1966,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,"classic"
1002,"monthly issuance",2886.175,2279.6,2.25,56,4,500,18333.3,"Female",1944,"Havlickuv Brod","east Bohemia",95907,59.1,8388,2.41,2.94,87,1658,1668,0.53,2.675,10,1663,0.0173397145151032,0,0,0,0,""
1003,"monthly issuance",4673.54,5900,1.4,63,4,900,23356,"Female",1937,"Tachov","west Bohemia",51313,59.2,8930,3.52,4.2,108,1328,1452,0.68,3.86,124,1390,0.0270886519985189,0,0,0,0,""
1006,"monthly issuance",8834.43333333333,7324.53333333333,3.16666666666667,58,4,1100,39469.5,"Female",1942,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,0,0,0,0,""
1008,"monthly issuance",23107.175,22993.7105263158,5.55,44,7,400,81694.4,"Male",1956,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,0,0,0,0,""
1009,"monthly issuance",2370.83333333333,2021.42857142857,1,38,7,1100,36400,"Female",1962,"Pardubice","east Bohemia",162580,72.8,9538,1.51,1.81,111,6079,5410,0.3,1.66,-669,5744.5,0.0353333743387871,0,0,0,0,""
1011,"monthly issuance",25908.475,24281.9727272727,4.95833333333333,61,5,500,92817.5,"Male",1939,"Jindrichuv Hradec","south Bohemia",93931,56.9,8427,1.12,1.54,107,1874,1913,0.42,1.33,39,1893.5,0.0201584141550713,0,0,0,0,"classic"
1012,"monthly issuance",27153.26,22141.9555555556,4.5,34,4,500,79941,"Female",1966,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
1014,"monthly issuance",5893.00263157895,5434.18823529412,5.23684210526316,69,7,800,43681.6,"Male",1931,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
1015,"monthly issuance",5011.9380952381,5541.42352941177,4.57142857142857,66,5,700,25375.8,"Male",1934,"Uherske Hradiste","south Moravia",145688,40.7,8544,1.29,1.86,109,2719,2906,0.57,1.575,187,2812.5,0.0193049530503542,0,0,0,0,""
1018,"monthly issuance",49837.9848484849,49736.99375,6.39393939393939,55,6,700,126301.6,"Male",1945,"Blansko","south Moravia",107911,50.9,8240,2.53,3.56,99,1850,1903,1.03,3.045,53,1876.5,0.0173893300960977,0,0,0,0,"classic"
1020,"monthly issuance",57741.4,67276.4,5,23,4,300,137193.5,"Female",1977,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,187104,24,7796,1,""
1021,"monthly issuance",4391.56666666667,6814.6,3,23,4,900,26254.6,"Male",1977,"Benesov","central Bohemia",88884,46.7,8507,1.67,1.85,132,2159,2674,0.18,1.76,515,2416.5,0.027187120291616,0,0,0,0,""
1022,"monthly issuance",9393.94285714286,7813.84,3.71428571428571,60,4,800,39525.1,"Male",1940,"Tachov","west Bohemia",51313,59.2,8930,3.52,4.2,108,1328,1452,0.68,3.86,124,1390,0.0270886519985189,0,0,0,0,""
1023,"monthly issuance",11848.7083333333,15885.95,2.83333333333333,62,4,600,73840.8,"Male",1938,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
1025,"monthly issuance",40714.4678571429,40147.1259259259,7.17857142857143,36,6,200,153741.9,"Male",1964,"Cesky Krumlov","south Bohemia",58796,51.9,9045,3.13,3.6,124,1845,1879,0.47,3.365,34,1862,0.0316688210082319,0,0,0,0,""
1027,"monthly issuance",16750.17,14936,4.5,60,4,500,66565,"Female",1940,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
1029,"monthly issuance",11070.919047619,10826,7.04761904761905,46,7,700,43787.3,"Female",1954,"Uherske Hradiste","south Moravia",145688,40.7,8544,1.29,1.86,109,2719,2906,0.57,1.575,187,2812.5,0.0193049530503542,87216,48,1817,1,""
1030,"monthly issuance",15364.7,15055.85625,5.41176470588235,53,6,800,55012.3,"Male",1947,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
1031,"monthly issuance",14983.45,14566.075,6.1,32,4,900,52354.2,"Female",1968,"Benesov","central Bohemia",88884,46.7,8507,1.67,1.85,132,2159,2674,0.18,1.76,515,2416.5,0.027187120291616,0,0,0,0,""
1032,"monthly issuance",4505.515,4720.45714285715,4.3,62,7,1100,26413.9,"Female",1938,"Vsetin","north Moravia",148545,53.5,8909,4.01,5.56,113,3460,3590,1.55,4.785,130,3525,0.0237301827728971,0,0,0,0,""
1034,"monthly issuance",21579.5166666667,15674.12,3,26,4,900,81162.7,"Female",1974,"Usti nad Orlici","east Bohemia",139012,61.9,8363,2.52,3.49,108,2564,2799,0.97,3.005,235,2681.5,0.0192897016084942,0,0,0,0,""
1037,"monthly issuance",14474.5239130435,14491.7863636364,5.6304347826087,35,7,600,47987.6,"Female",1965,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
1038,"monthly issuance",19792.3525,20403.5684210526,6.675,39,7,1000,63138.8,"Female",1961,"Domazlice","west Bohemia",58400,52.4,8620,1.1,1.25,100,1089,1117,0.15,1.175,28,1103,0.0188869863013699,0,0,0,0,""
1039,"weekly issuance",48478.0468085107,48291.652173913,6.19148936170213,20,7,200,132925.6,"Female",1980,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,0,0,0,0,"junior"
1040,"monthly issuance",49996.6704545455,49330.5627906977,7.29545454545455,40,7,300,188348.2,"Male",1960,"Novy Jicin","north Moravia",161227,69.7,8678,5.93,5.57,102,4980,4595,-0.359999999999999,5.75,-385,4787.5,0.0296941579264019,0,0,0,0,""
1042,"monthly issuance",3223.29,3248.6,3.1,34,4,900,22923.3,"Female",1966,"Pelhrimov","south Bohemia",74062,61.4,8114,2.38,2.62,119,1003,1181,0.24,2.5,178,1092,0.0147444033377441,0,0,0,0,""
1044,"monthly issuance",14249.6583333333,13983.3782608696,8.5625,29,7,500,56927.8,"Female",1971,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,0,0,0,0,""
1048,"monthly issuance",7911.96363636364,7751.11,5,26,5,300,36131.8,"Female",1974,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
1049,"monthly issuance",28363.725,21400,3.25,58,4,300,75354.9,"Male",1942,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
1052,"weekly issuance",16543.63,17828.875,4.4,36,4,200,51684.3,"Male",1964,"Breclav","south Moravia",124605,46,8772,4.69,4.98,126,2854,3158,0.29,4.835,304,3006,0.0241242325749368,0,0,0,0,""
1054,"monthly issuance",6377.665,6131.5,4.2,76,5,300,38500.3,"Male",1924,"Vyskov","south Moravia",86513,50.5,8288,3.79,4.52,110,1562,1460,0.73,4.155,-102,1511,0.0174655832071481,0,0,0,0,""
1056,"monthly issuance",7365.6125,5389.56,4.125,37,4,700,39805.1,"Male",1963,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
1057,"monthly issuance",22011.7142857143,21934.44,3.28571428571429,61,4,600,74870.8,"Male",1939,"Usti nad Orlici","east Bohemia",139012,61.9,8363,2.52,3.49,108,2564,2799,0.97,3.005,235,2681.5,0.0192897016084942,0,0,0,0,""
1062,"monthly issuance",13026.4891304348,12979.0727272727,5.76086956521739,25,7,300,49406.6,"Male",1975,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,0,0,0,0,""
1064,"monthly issuance",17765.9108108108,17823.6628571428,6.89189189189189,49,7,800,59675.7,"Female",1951,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
1065,"monthly issuance",3472.93783783784,3149.69090909091,4.64864864864865,43,7,3389,24712.6,"Male",1957,"Benesov","central Bohemia",88884,46.7,8507,1.67,1.85,132,2159,2674,0.18,1.76,515,2416.5,0.027187120291616,0,0,0,0,""
1066,"monthly issuance",22530.6395348837,21728.0682926829,6.44186046511628,60,7,300,82961.7,"Male",1940,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,"classic"
1067,"monthly issuance",19877.9627906977,19010.8975609756,5.62790697674419,48,7,900,85650.9,"Male",1952,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
1068,"monthly issuance",4593.72954545455,4665.6,4.45454545454545,74,7,4514,28161.5,"Female",1926,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
1072,"monthly issuance",8374.71702127659,8531.26818181818,5.57446808510638,34,7,700,41861.9,"Female",1966,"Ceske Budejovice","south Bohemia",177686,74.8,10045,1.42,1.71,135,6604,6295,0.29,1.565,-309,6449.5,0.0362971759170672,0,0,0,0,""
1073,"monthly issuance",5411.275,2620.6,2.375,76,4,1000,35443,"Male",1924,"Chomutov","north Bohemia",125236,87.7,9675,6.43,7.68,100,5323,5190,1.25,7.055,-133,5256.5,0.0419727554377336,0,0,0,0,""
1075,"monthly issuance",6151.06304347826,6213.44285714286,5.8695652173913,66,7,900,34716.8,"Female",1934,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
1076,"monthly issuance",23614.8285714286,21148.0842105263,4.42857142857143,21,5,900,96126.3,"Female",1979,"Blansko","south Moravia",107911,50.9,8240,2.53,3.56,99,1850,1903,1.03,3.045,53,1876.5,0.0173893300960977,0,0,0,0,""
1077,"monthly issuance",6396.80588235294,6932.08571428571,4.47058823529412,80,5,800,33689.1,"Male",1920,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,0,0,0,0,""
1078,"monthly issuance",3067.22,2324.26666666667,4.2,22,4,600,17195.3,"Female",1978,"Karlovy Vary","west Bohemia",122603,80,8991,1.39,2.01,128,5198,5273,0.62,1.7,75,5235.5,0.0427028702397168,0,0,0,0,""
1079,"monthly issuance",10590.3789473684,10534.3764705882,5.21052631578947,39,5,600,41375.8,"Male",1961,"Beroun","central Bohemia",75232,41.7,8980,1.95,2.21,111,2824,2813,0.26,2.08,-11,2818.5,0.0374641110165887,0,0,0,0,""
1080,"monthly issuance",34519.4622222222,34006.7590909091,6.86666666666667,50,7,600,129245.8,"Female",1950,"Louny","north Bohemia",85852,59.8,8965,7.08,8.23,104,2653,2822,1.15,7.655,169,2737.5,0.0318862693938406,0,0,0,0,"classic"
1081,"monthly issuance",18361.05,17883.875,4.5,30,4,200,64151.1,"Male",1970,"Novy Jicin","north Moravia",161227,69.7,8678,5.93,5.57,102,4980,4595,-0.359999999999999,5.75,-385,4787.5,0.0296941579264019,0,0,0,0,""
1082,"monthly issuance",17522.6511627907,17665.6536585366,4.6046511627907,33,7,900,60508.8,"Male",1967,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,0,0,0,0,""
