"gender","birth_year","name","region","no..of.inhabitants","ratio.of.urban.inhabitants","average.salary","unemploymant.rate..95","unemploymant.rate..96","no..of.enterpreneurs.per.1000.inhabitants","no..of.commited.crimes..95","no..of.commited.crimes..96","diffUnemploymant","avgUnemploymant","diffCrimes","avgCrimes","ratioCrimes","frequency","avg_mensal_income","avg_mensal_expenses","avg_transaction_count","account_age","min_balance","max_balance","amount","duration","payments","status","type"
"Female",1979,"Pelhrimov","south Bohemia",74062,61.4,8114,2.38,2.62,119,1003,1181,0.24,2.5,178,1092,0.0147444033377441,"monthly issuance",3436.78043478261,3432.64878048781,4.89130434782609,7,300,21514.1,NA,NA,NA,NA,NA
"Female",1952,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,"monthly issuance",13658.6380952381,13121.555,5.33333333333333,7,900,62550.1,NA,NA,NA,NA,NA
"Male",1963,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,"monthly issuance",8804.2380952381,8993.45641025641,6.09523809523809,7,200,39094.5,NA,NA,NA,NA,NA
"Male",1966,"Plzen - sever","west Bohemia",72541,36.9,8594,1.62,2.01,112,1580,1525,0.39,1.815,-55,1552.5,0.0214016900787141,"monthly issuance",18312.1222222222,16079.7714285714,3.55555555555556,4,800,69936,NA,NA,NA,NA,"gold"
"Male",1976,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,"monthly issuance",10470.1058823529,9538.34666666667,4.41176470588235,5,500,44614.9,NA,NA,NA,NA,NA
"Female",1943,"Mlada Boleslav","central Bohemia",112065,69.4,11277,1.25,1.44,127,5179,4987,0.19,1.345,-192,5083,0.0453576049614063,"monthly issuance",18063.8973684211,18381.2333333333,6.47368421052632,7,400,58965.2,NA,NA,NA,NA,NA
"Female",1930,"Prerov","north Moravia",138032,64.6,8819,5.38,5.66,99,4063,4505,0.28,5.52,442,4284,0.0310362814419845,"monthly issuance",48504.3285714286,61386.08,6.42857142857143,4,900,136665.4,NA,NA,NA,NA,NA
"Female",1959,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",6389.69347826087,5658.82790697675,5.58695652173913,7,1100,58185.7,NA,NA,NA,NA,NA
"Female",1953,"Trutnov","east Bohemia",121947,70.5,8541,2.51,2.97,131,3496,3839,0.46,2.74,343,3667.5,0.030074540579104,"monthly issuance",25044.11875,24891.4739130435,5.625,7,600,90332.4,NA,NA,NA,NA,NA
"Female",1923,"Tachov","west Bohemia",51313,59.2,8930,3.52,4.2,108,1328,1452,0.68,3.86,124,1390,0.0270886519985189,"monthly issuance",6149.97368421053,5979.44848484849,4.86842105263158,7,400,44510.1,NA,NA,NA,NA,NA
"Female",1959,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",27052.1,26359.0380952381,6.31818181818182,5,600,79630.7,NA,NA,NA,NA,NA
"Male",1966,"Mlada Boleslav","central Bohemia",112065,69.4,11277,1.25,1.44,127,5179,4987,0.19,1.345,-192,5083,0.0453576049614063,"weekly issuance",52532.929787234,52636.6956521739,5.78723404255319,7,1000,143674.4,NA,NA,NA,NA,NA
"Male",1952,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,"monthly issuance",4583.85,4648.62941176471,5.23684210526316,7,900,24113.8,NA,NA,NA,NA,NA
"Female",1966,"Praha - zapad","central Bohemia",75637,36.5,9622,0.45,0.59,154,3475,3529,0.14,0.52,54,3502,0.046300091225194,"monthly issuance",13379.7595744681,13588.1377777778,6.46808510638298,7,400,51583.3,NA,NA,NA,NA,NA
"Male",1963,"Prostejov","south Moravia",110643,51.9,8441,3.45,4.48,115,1879,2252,1.03,3.965,373,2065.5,0.0186681489113636,"monthly issuance",33676.9219512195,33654.005,6.92682926829268,7,900,99017.6,NA,NA,NA,NA,NA
"Male",1972,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,"monthly issuance",3047.51538461538,3019.225,3.53846153846154,5,900,19290.7,NA,NA,NA,NA,NA
"Female",1929,"Usti nad Orlici","east Bohemia",139012,61.9,8363,2.52,3.49,108,2564,2799,0.97,3.005,235,2681.5,0.0192897016084942,"issuance after transaction",6419.55833333333,8550,1.41666666666667,4,900,76235,NA,NA,NA,NA,NA
"Female",1953,"Pardubice","east Bohemia",162580,72.8,9538,1.51,1.81,111,6079,5410,0.3,1.66,-669,5744.5,0.0353333743387871,"monthly issuance",3873.73333333333,3983.9,4.33333333333333,5,600,26922,NA,NA,NA,NA,NA
"Male",1957,"Prachatice","south Bohemia",51428,52.7,8402,3.13,3.98,120,999,1099,0.85,3.555,100,1049,0.0203974488605429,"monthly issuance",3368.25416666667,3370.41395348837,4.75,7,200,22123.1,45336,24,1889,1,NA
"Female",1918,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,"monthly issuance",3006.37142857143,2853.52105263158,5.69047619047619,7,900,21791.4,NA,NA,NA,NA,NA
"Female",1949,"Strakonice","south Bohemia",70646,58.4,8547,2.65,3.64,120,1563,1542,0.99,3.145,-21,1552.5,0.0219757664977493,"monthly issuance",23353.93,22907,6.4,7,1100,90592.8,NA,NA,NA,NA,NA
"Male",1961,"Blansko","south Moravia",107911,50.9,8240,2.53,3.56,99,1850,1903,1.03,3.045,53,1876.5,0.0173893300960977,"monthly issuance",24459.42,24423.8139534884,4.86666666666667,7,400,85935.3,NA,NA,NA,NA,NA
"Male",1972,"Rychnov nad Kneznou","east Bohemia",78955,59,9060,1.78,2.44,124,1655,1717,0.66,2.11,62,1686,0.0213539357862073,"monthly issuance",3722.45,3257.14285714286,1.9375,5,200,46817.3,NA,NA,NA,NA,NA
"Male",1940,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,"monthly issuance",24911.4894736842,24066.0823529412,5.10526315789474,5,300,89750.7,NA,NA,NA,NA,NA
"Male",1953,"Blansko","south Moravia",107911,50.9,8240,2.53,3.56,99,1850,1903,1.03,3.045,53,1876.5,0.0173893300960977,"monthly issuance",3288.27777777778,3325.1,4.77777777777778,7,800,25659.3,NA,NA,NA,NA,NA
"Female",1942,"Bruntal","north Moravia",106054,63.1,8110,5.77,6.55,109,3244,3079,0.78,6.16,-165,3161.5,0.0298102853263432,"monthly issuance",12940.8783783784,12741.3771428571,6.2972972972973,7,200,44578.3,NA,NA,NA,NA,NA
"Female",1951,"Cesky Krumlov","south Bohemia",58796,51.9,9045,3.13,3.6,124,1845,1879,0.47,3.365,34,1862,0.0316688210082319,"monthly issuance",6550.70217391304,5897.64186046512,4.60869565217391,7,700,48053.6,NA,NA,NA,NA,NA
"Female",1944,"Trebic","south Moravia",117897,53.8,8814,4.76,5.74,107,2112,2059,0.98,5.25,-53,2085.5,0.0176891693596953,"monthly issuance",6452.47272727273,6274.18620689655,5.33333333333333,6,200,35227.9,NA,NA,NA,NA,NA
"Male",1923,"Ceska Lipa","north Bohemia",105058,81,9272,2.8,3.22,118,4340,4505,0.42,3.01,165,4422.5,0.0420957947038779,"monthly issuance",12383.2571428571,12235.696969697,5.45714285714286,6,400,47314.9,NA,NA,NA,NA,NA
"Female",1947,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,"weekly issuance",26353.9833333333,20137.6,3.5,4,1000,98215.9,NA,NA,NA,NA,NA
"Female",1978,"Tabor","south Bohemia",103347,67,9104,1.51,2.07,123,2299,2354,0.56,1.79,55,2326.5,0.0225115387964818,"monthly issuance",6019.09318181818,6232.1,4.90909090909091,7,600,32353.9,NA,NA,NA,NA,"junior"
"Female",1923,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",8693.61944444444,7991.32571428572,6.19444444444444,6,300,72224.6,NA,NA,NA,NA,NA
"Male",1949,"Melnik","central Bohemia",94725,63.4,9920,2.26,2.87,130,4289,4846,0.61,2.565,557,4567.5,0.0482185273159145,"monthly issuance",18993.16,21362.25,5.4,7,200,62441.6,NA,NA,NA,NA,NA
"Male",1918,"Svitavy","east Bohemia",102609,52,8187,4.83,5.45,94,2123,2134,0.62,5.14,11,2128.5,0.0207437944039996,"monthly issuance",11128.4346153846,11359.8833333333,8.03846153846154,6,400,42586.2,NA,NA,NA,NA,NA
"Male",1951,"Praha - vychod","central Bohemia",92084,46.7,10124,0.56,0.54,141,3810,4316,-0.02,0.55,506,4063,0.0441227574822988,"issuance after transaction",26019.8117647059,26779.4375,6.41176470588235,6,1000,121569.3,NA,NA,NA,NA,NA
"Male",1945,"Jihlava","south Moravia",109164,63.6,8757,3.38,3.95,96,2212,2471,0.57,3.665,259,2341.5,0.0214493789161262,"monthly issuance",23129.85,21411.21,6.68181818181818,5,900,80646.9,NA,NA,NA,NA,NA
"Female",1934,"Decin","north Bohemia",133777,84.7,8705,5.75,7.61,116,4650,4859,1.86,6.68,209,4754.5,0.0355404890227767,"monthly issuance",4206.48541666667,4103.11162790698,4.39583333333333,7,700,27872,NA,NA,NA,NA,NA
"Female",1981,"Novy Jicin","north Moravia",161227,69.7,8678,5.93,5.57,102,4980,4595,-0.359999999999999,5.75,-385,4787.5,0.0296941579264019,"monthly issuance",16582.1636363636,16289.7476190476,4.86363636363636,7,500,65881,NA,NA,NA,NA,NA
"Male",1947,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,"monthly issuance",6376.11,5568.17647058824,5.6,5,700,37093.2,NA,NA,NA,NA,NA
"Female",1968,"Pelhrimov","south Bohemia",74062,61.4,8114,2.38,2.62,119,1003,1181,0.24,2.5,178,1092,0.0147444033377441,"monthly issuance",40413.840625,39792.6838709677,5.34375,6,700,109565.6,NA,NA,NA,NA,NA
"Female",1979,"Usti nad Labem","north Bohemia",118650,85.6,9832,3.32,4.48,114,6445,5471,1.16,3.9,-974,5958,0.0502149178255373,"monthly issuance",5364.36666666667,3252.6,1.66666666666667,4,1000,32100,NA,NA,NA,NA,NA
"Male",1955,"Plzen - jih","west Bohemia",67298,43.8,8561,0.65,1.29,110,1029,1127,0.64,0.97,98,1078,0.0160183066361556,"monthly issuance",7620.68333333333,4511.86666666667,3,4,800,40387.1,NA,NA,NA,NA,NA
"Male",1954,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",12679.525,7800,2.5,4,500,46978.6,NA,NA,NA,NA,NA
"Female",1959,"Cheb","west Bohemia",87419,85.5,8624,1.79,2.66,102,2879,3198,0.87,2.225,319,3038.5,0.0347578901611778,"monthly issuance",14129.2625,12076.4,4,4,200,52499.3,NA,NA,NA,NA,NA
"Female",1959,"Praha - zapad","central Bohemia",75637,36.5,9622,0.45,0.59,154,3475,3529,0.14,0.52,54,3502,0.046300091225194,"monthly issuance",16178.6,16267.5058823529,5.36111111111111,6,200,53668.5,NA,NA,NA,NA,NA
"Male",1976,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,"monthly issuance",23747.4696969697,23975.0258064516,5.63636363636364,6,500,76569.4,NA,NA,NA,NA,NA
"Male",1959,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,"monthly issuance",8469.825,8644.44444444445,2.25,4,800,58831.6,NA,NA,NA,NA,NA
"Female",1979,"Prostejov","south Moravia",110643,51.9,8441,3.45,4.48,115,1879,2252,1.03,3.965,373,2065.5,0.0186681489113636,"monthly issuance",4979.9175,4582.65555555556,5.9,7,1000,39820,NA,NA,NA,NA,NA
"Male",1947,"Jablonec n. Nisou","north Bohemia",88768,80.5,8867,1.02,1.21,130,3384,3620,0.19,1.115,236,3502,0.0394511535688536,"monthly issuance",25729.3636363636,25323.2790697674,7.63636363636364,7,300,76903.4,NA,NA,NA,NA,NA
"Female",1923,"Vyskov","south Moravia",86513,50.5,8288,3.79,4.52,110,1562,1460,0.73,4.155,-102,1511,0.0174655832071481,"monthly issuance",16457.1928571429,16015.105,6.54761904761905,7,600,62052,NA,NA,NA,NA,NA
"Male",1948,"Jicin","east Bohemia",77917,53.5,8390,2.28,2.89,132,2080,2122,0.61,2.585,42,2101,0.0269645905258159,"monthly issuance",22713.6882352941,20324.175,7.52941176470588,5,1000,83209.2,NA,NA,NA,NA,NA
"Male",1956,"Trebic","south Moravia",117897,53.8,8814,4.76,5.74,107,2112,2059,0.98,5.25,-53,2085.5,0.0176891693596953,"monthly issuance",26096.2810810811,24926.6611111111,6.48648648648649,7,800,93537,NA,NA,NA,NA,NA
"Male",1967,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,"monthly issuance",5375.84074074074,5493.20869565218,5.03703703703704,6,1100,34023.8,NA,NA,NA,NA,NA
"Male",1975,"Nymburk","central Bohemia",81344,55.3,8899,3.39,3.97,149,2987,2487,0.58,3.68,-500,2737,0.0336472265932337,"monthly issuance",5144.98666666667,5546.90909090909,3.8,5,900,27066.8,NA,NA,NA,NA,NA
"Male",1951,"Rokycany","west Bohemia",45714,55.6,8843,2.82,3.6,113,818,888,0.78,3.21,70,853,0.0186594916218226,"monthly issuance",21063.3069767442,20493.7476190476,5.83720930232558,7,700,72251.4,NA,NA,NA,NA,NA
"Female",1979,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,"monthly issuance",20440.575,15591.9714285714,3.375,4,400,76666.9,NA,NA,NA,NA,NA
"Female",1971,"Ceska Lipa","north Bohemia",105058,81,9272,2.8,3.22,118,4340,4505,0.42,3.01,165,4422.5,0.0420957947038779,"monthly issuance",6490.23076923077,9054.6,3.76923076923077,5,900,36067.1,NA,NA,NA,NA,NA
"Male",1943,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,"monthly issuance",4980.3625,5520.1,3.75,4,200,23886.7,NA,NA,NA,NA,NA
"Female",1954,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,"monthly issuance",5032.68,4221.45,4.4,4,500,26560,NA,NA,NA,NA,NA
"Male",1924,"Bruntal","north Moravia",106054,63.1,8110,5.77,6.55,109,3244,3079,0.78,6.16,-165,3161.5,0.0298102853263432,"monthly issuance",3143.21794871795,3037.18823529412,5.43589743589744,7,200,21633.2,NA,NA,NA,NA,NA
"Female",1980,"Benesov","central Bohemia",88884,46.7,8507,1.67,1.85,132,2159,2674,0.18,1.76,515,2416.5,0.027187120291616,"monthly issuance",7774.91428571429,6370.3,3.42857142857143,4,1100,37294.7,NA,NA,NA,NA,NA
"Male",1975,"Most","north Bohemia",119895,89.9,10446,7.34,9.4,90,4947,4743,2.06,8.37,-204,4845,0.0404103590641812,"monthly issuance",5573.37777777778,5205.36923076923,4.11111111111111,5,900,36748.4,NA,NA,NA,NA,NA
"Male",1950,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",6321.04375,6387.01860465117,4.91666666666667,7,700,47391.7,NA,NA,NA,NA,NA
"Female",1933,"Trebic","south Moravia",117897,53.8,8814,4.76,5.74,107,2112,2059,0.98,5.25,-53,2085.5,0.0176891693596953,"monthly issuance",14890.78,10137.5333333333,3.8,4,200,49767.1,NA,NA,NA,NA,NA
"Female",1966,"Kolin","central Bohemia",95616,51.4,9307,3.85,4.43,118,2616,3040,0.58,4.14,424,2828,0.029576639892905,"monthly issuance",20228.4135135135,19681.92,4.78378378378378,7,900,83278.5,NA,NA,NA,NA,NA
"Male",1975,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,"monthly issuance",7645.9,800,2.33333333333333,4,400,22867.8,NA,NA,NA,NA,NA
"Female",1945,"Usti nad Labem","north Bohemia",118650,85.6,9832,3.32,4.48,114,6445,5471,1.16,3.9,-974,5958,0.0502149178255373,"monthly issuance",14775.2416666667,13516.32,6.08333333333333,4,900,53035.2,NA,NA,NA,NA,NA
"Female",1940,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,"monthly issuance",5217.79047619048,4143.42352941176,4.52380952380952,5,400,42974.8,NA,NA,NA,NA,NA
"Male",1959,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,"monthly issuance",18635.4527777778,18274.7823529412,5.36111111111111,6,1000,66194.2,NA,NA,NA,NA,NA
"Male",1970,"Zdar nad Sazavou","south Moravia",125832,48.3,8512,3.51,4.12,102,2247,2103,0.61,3.815,-144,2175,0.0172849513637231,"monthly issuance",5060.5,800,2.16666666666667,4,900,28763,NA,NA,NA,NA,NA
"Female",1946,"Klatovy","west Bohemia",88757,61.7,8554,2.47,2.68,113,1822,2218,0.21,2.575,396,2020,0.0227587683224985,"monthly issuance",3464.43636363636,3056.02857142857,4,4,3390,19791.6,NA,NA,NA,NA,NA
"Male",1952,"Kolin","central Bohemia",95616,51.4,9307,3.85,4.43,118,2616,3040,0.58,4.14,424,2828,0.029576639892905,"monthly issuance",4307.08157894737,4113.47878787879,5.21052631578947,7,500,29722.9,NA,NA,NA,NA,NA
"Male",1935,"Pardubice","east Bohemia",162580,72.8,9538,1.51,1.81,111,6079,5410,0.3,1.66,-669,5744.5,0.0353333743387871,"monthly issuance",6605.07272727273,6772.1,4.95454545454545,7,1000,80518.3,NA,NA,NA,NA,NA
"Male",1931,"Karlovy Vary","west Bohemia",122603,80,8991,1.39,2.01,128,5198,5273,0.62,1.7,75,5235.5,0.0427028702397168,"monthly issuance",52011.1764705882,51222.6424242425,6.58823529411765,6,1100,136969.8,NA,NA,NA,NA,NA
"Male",1919,"Usti nad Labem","north Bohemia",118650,85.6,9832,3.32,4.48,114,6445,5471,1.16,3.9,-974,5958,0.0502149178255373,"monthly issuance",5827.66666666667,6050,3.86666666666667,5,600,32629.7,NA,NA,NA,NA,NA
"Female",1947,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,"monthly issuance",6630.36222222222,6792.2380952381,4.84444444444444,7,900,34267.2,NA,NA,NA,NA,"gold"
"Female",1977,"Jindrichuv Hradec","south Bohemia",93931,56.9,8427,1.12,1.54,107,1874,1913,0.42,1.33,39,1893.5,0.0201584141550713,"monthly issuance",7952.26666666667,7125.3,4.83333333333333,4,200,32553.7,NA,NA,NA,NA,NA
"Female",1979,"Hradec Kralove","east Bohemia",161854,76.3,9425,1.72,2.5,125,4085,3891,0.78,2.11,-194,3988,0.0246394899106602,"monthly issuance",9797.98,11216.6666666667,1.63636363636364,4,200,79687.4,NA,NA,NA,NA,NA
"Female",1922,"Novy Jicin","north Moravia",161227,69.7,8678,5.93,5.57,102,4980,4595,-0.359999999999999,5.75,-385,4787.5,0.0296941579264019,"monthly issuance",6027.97931034483,6120.256,4.3448275862069,6,1100,29590.3,NA,NA,NA,NA,NA
"Male",1960,"Jesenik","north Moravia",42821,48.4,8173,7.01,7.01,124,1358,1358,0,7.01,0,1358,0.0317134116438196,"monthly issuance",32459.48,41081.5066666667,5.14285714285714,7,-974.6,127684.9,NA,NA,NA,NA,NA
"Female",1974,"Trutnov","east Bohemia",121947,70.5,8541,2.51,2.97,131,3496,3839,0.46,2.74,343,3667.5,0.030074540579104,"monthly issuance",6174.84761904762,6344.6,4.19047619047619,5,600,33970.6,NA,NA,NA,NA,NA
"Male",1962,"Jesenik","north Moravia",42821,48.4,8173,7.01,7.01,124,1358,1358,0,7.01,0,1358,0.0317134116438196,"monthly issuance",4956.1,4496.17777777778,6.63636363636364,5,400,35150.6,NA,NA,NA,NA,NA
"Female",1942,"Trutnov","east Bohemia",121947,70.5,8541,2.51,2.97,131,3496,3839,0.46,2.74,343,3667.5,0.030074540579104,"monthly issuance",21833.4666666667,21575.35,4.44444444444444,4,600,64411.8,NA,NA,NA,NA,NA
"Male",1952,"Decin","north Bohemia",133777,84.7,8705,5.75,7.61,116,4650,4859,1.86,6.68,209,4754.5,0.0355404890227767,"weekly issuance",16059.2333333333,14599.375,4.27777777777778,5,400,82119.1,NA,NA,NA,NA,NA
"Male",1966,"Sokolov","west Bohemia",94812,81.8,9650,3.38,3.67,100,2985,2804,0.29,3.525,-181,2894.5,0.0305288360123191,"monthly issuance",53135.7454545455,52463.4285714286,6.31818181818182,5,800,152483.9,NA,NA,NA,NA,NA
"Male",1957,"Bruntal","north Moravia",106054,63.1,8110,5.77,6.55,109,3244,3079,0.78,6.16,-165,3161.5,0.0298102853263432,"monthly issuance",16160.4071428571,16237.4,6.14285714285714,6,700,55373.3,NA,NA,NA,NA,NA
"Female",1936,"Kolin","central Bohemia",95616,51.4,9307,3.85,4.43,118,2616,3040,0.58,4.14,424,2828,0.029576639892905,"monthly issuance",19489.5933333333,18417.6153846154,4.6,5,500,67376.2,NA,NA,NA,NA,NA
"Male",1980,"Rychnov nad Kneznou","east Bohemia",78955,59,9060,1.78,2.44,124,1655,1717,0.66,2.11,62,1686,0.0213539357862073,"monthly issuance",24149.1318181818,24296.11,5.18181818181818,5,1000,72722.1,NA,NA,NA,NA,NA
"Female",1924,"Kutna Hora","central Bohemia",77963,51.5,8546,2.95,4.02,126,2640,3120,1.07,3.485,480,2880,0.0369406000282185,"weekly issuance",52565.35,51263.6363636364,5.91666666666667,4,200,125861.3,NA,NA,NA,NA,NA
"Female",1975,"Tachov","west Bohemia",51313,59.2,8930,3.52,4.2,108,1328,1452,0.68,3.86,124,1390,0.0270886519985189,"monthly issuance",6264.51818181818,6903.94285714286,3.81818181818182,4,300,34930.9,164052,36,4557,-1,NA
"Male",1962,"Svitavy","east Bohemia",102609,52,8187,4.83,5.45,94,2123,2134,0.62,5.14,11,2128.5,0.0207437944039996,"monthly issuance",23012.6333333333,19640.04,3.83333333333333,4,1100,60259.5,NA,NA,NA,NA,NA
"Male",1965,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",22222.24,13515.2,3.6,4,400,73525.2,NA,NA,NA,NA,NA
"Female",1932,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,"monthly issuance",4550.90238095238,3986.05789473685,5.69047619047619,7,800,42546.9,NA,NA,NA,NA,NA
"Female",1964,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",7668.14285714286,8786.3,3.42857142857143,4,1000,34285.3,NA,NA,NA,NA,NA
"Male",1957,"Rokycany","west Bohemia",45714,55.6,8843,2.82,3.6,113,818,888,0.78,3.21,70,853,0.0186594916218226,"weekly issuance",14715.7255813953,14563.6175,3.68181818181818,7,-492.8,112968.5,NA,NA,NA,NA,"classic"
"Female",1977,"Svitavy","east Bohemia",102609,52,8187,4.83,5.45,94,2123,2134,0.62,5.14,11,2128.5,0.0207437944039996,"monthly issuance",21931.2970588235,21947.825,5.38235294117647,6,500,72685.7,NA,NA,NA,NA,NA
"Male",1952,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,"weekly issuance",59199.66,66468.25,5.6,4,400,128674.4,NA,NA,NA,NA,NA
"Female",1942,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,"monthly issuance",4744.8,2695.06666666667,2.57142857142857,4,300,30186.3,NA,NA,NA,NA,NA
"Female",1944,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",8489.39583333333,8032.98695652174,7.47916666666667,7,400,47373.6,NA,NA,NA,NA,NA
"Female",1933,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",6217.41395348837,6082.995,5.02325581395349,7,1000,31461.8,NA,NA,NA,NA,NA
"Female",1957,"Pardubice","east Bohemia",162580,72.8,9538,1.51,1.81,111,6079,5410,0.3,1.66,-669,5744.5,0.0353333743387871,"monthly issuance",5230.47,5154.9125,4.55,5,600,29456,NA,NA,NA,NA,NA
"Male",1920,"Chomutov","north Bohemia",125236,87.7,9675,6.43,7.68,100,5323,5190,1.25,7.055,-133,5256.5,0.0419727554377336,"monthly issuance",20982.7488372093,20818.4857142857,5.86046511627907,7,300,67301,NA,NA,NA,NA,NA
